"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.028567248E2,-1.455343664E-1,6.849125028E-2,2.302130610E-1
1.028616213E2,-6.673506647E-2,7.459972054E-2,2.686964273E-1
1.028665177E2,2.244863659E-2,9.781191498E-2,3.053472638E-1
1.028714143E2,1.122431830E-1,1.338519007E-1,3.383330107E-1
1.028763107E2,2.002051920E-1,1.784437597E-1,3.652102947E-1
1.028812072E2,2.820587158E-1,2.248681486E-1,3.810923398E-1
1.028861037E2,3.516952991E-1,2.719033957E-1,3.896442056E-1
1.028910002E2,4.030064642E-1,3.183277845E-1,3.865899444E-1
1.028958967E2,4.292729199E-1,3.610870838E-1,3.786489367E-1
1.029008111E2,4.311054647E-1,3.965162337E-1,3.633777499E-1
1.029056897E2,4.091149569E-1,4.301128387E-1,3.450523317E-1
1.029105862E2,3.675773442E-1,4.679853618E-1,3.242835402E-1
1.029154826E2,3.058817685E-1,4.954734743E-1,2.955737114E-1
1.029203973E2,2.240282297E-1,5.150206089E-1,2.534252703E-1
1.029252757E2,1.220167428E-1,5.284592509E-1,2.033357769E-1
1.029301721E2,6.566607859E-3,5.284592509E-1,1.508029103E-1
1.029350686E2,-1.217113137E-1,5.125772357E-1,9.697200358E-2
1.029399651E2,-2.548760176E-1,4.771480560E-1,4.382828996E-2
1.029448616E2,-3.898732662E-1,4.215609729E-1,-1.175880991E-2
1.029497581E2,-5.199837089E-1,3.452050686E-1,-6.978929788E-2
1.029546546E2,-6.415423155E-1,2.529671192E-1,-1.308740228E-1
1.029595693E2,-7.478297353E-1,1.607291847E-1,-1.901262105E-1
1.029644476E2,-8.315158486E-1,8.254073560E-2,-2.432699203E-1
1.029693622E2,-8.883246183E-1,2.451024577E-2,-2.835858464E-1
1.029742406E2,-9.133693576E-1,-1.519482583E-2,-3.135173619E-1
1.029791371E2,-9.042066336E-1,-3.596363217E-2,-3.300102353E-1
1.029840335E2,-8.645015955E-1,-4.207210615E-2,-3.318427801E-1
1.029889335E2,-7.997517586E-1,-3.718532622E-2,-3.202366829E-1
1.029938265E2,-7.166765332E-1,-2.557922900E-2,-2.970244884E-1
1.029987230E2,-6.213843822E-1,-1.397313084E-2,-2.670929730E-1
1.030036195E2,-5.181511641E-1,-8.475505747E-3,-2.298312783E-1
1.030085160E2,-4.143071473E-1,-7.253811229E-3,-1.870719790E-1
1.030134125E2,-3.177932799E-1,6.872031372E-4,-1.443126649E-1
1.030183090E2,-2.365505993E-1,1.718007959E-2,-1.046075895E-1
1.030232054E2,-1.772984117E-1,3.978142887E-2,-7.589777559E-2
1.030281020E2,-1.382041872E-1,6.665870547E-2,-6.245913357E-2
1.030329984E2,-1.247655526E-1,9.109259397E-2,-6.856760383E-2
1.030378949E2,-1.333174109E-1,1.020878479E-1,-9.300149232E-2
1.030427914E2,-1.614163816E-1,1.020878479E-1,-1.369825006E-1
1.030476879E2,-2.029540092E-1,9.109259397E-2,-1.956238300E-1
1.030525844E2,-2.506000996E-1,6.482616812E-2,-2.573194206E-1
1.030574809E2,-2.927485406E-1,2.695363574E-2,-3.043546379E-1
1.030623774E2,-3.263451457E-1,-2.191414498E-2,-3.367295563E-1
1.030672739E2,-3.483356535E-1,-7.261446863E-2,-3.556658030E-1
1.030721703E2,-3.617742956E-1,-1.147629321E-1,-3.660502136E-1
1.030770669E2,-3.660502136E-1,-1.434727460E-1,-3.684936166E-1
1.030819634E2,-3.666610718E-1,-1.575222313E-1,-3.629959822E-1
1.030868598E2,-3.629959822E-1,-1.581330895E-1,-3.440597057E-1
1.030917563E2,-3.568875194E-1,-1.453052908E-1,-3.098522723E-1
1.030966528E2,-3.489464819E-1,-1.208714023E-1,-2.597627938E-1
1.031015493E2,-3.373403847E-1,-8.727480471E-2,-1.992889196E-1
1.031064458E2,-3.232909143E-1,-5.001311749E-2,-1.333174109E-1
1.031113423E2,-3.086305857E-1,-1.397313084E-2,-7.040014863E-2
1.031162388E2,-2.945810854E-1,1.840177365E-2,-1.542389300E-2
1.031211353E2,-2.854183912E-1,4.344651103E-2,2.244863659E-2
1.031260318E2,-2.884726226E-1,6.299362332E-2,4.016320780E-2
1.031309283E2,-3.043546379E-1,8.254073560E-2,3.649812192E-2
1.031358248E2,-3.330644667E-1,9.781191498E-2,1.328592747E-2
1.031407212E2,-3.684936166E-1,1.075854748E-1,-2.458660305E-2
1.031456177E2,-4.069769979E-1,1.057529300E-1,-6.856760383E-2
1.031505143E2,-4.424061179E-1,8.864920586E-2,-1.101052165E-1
1.031554107E2,-4.723376334E-1,5.749600008E-2,-1.491994411E-1
1.031603072E2,-4.949389994E-1,2.267770469E-2,-1.846285909E-1
1.031652037E2,-5.047125220E-1,-1.091889478E-2,-2.212794125E-1
1.031701184E2,-4.967715442E-1,-3.596363217E-2,-2.518217862E-1
1.031749967E2,-4.680617154E-1,-5.184566230E-2,-2.762556672E-1
1.031799111E2,-4.210264683E-1,-5.856497958E-2,-2.915268540E-1
1.031847897E2,-3.574983478E-1,-6.161921844E-2,-2.976353168E-1
1.031897043E2,-2.817533016E-1,-5.917582661E-2,-2.964136302E-1
1.031945826E2,-1.986780763E-1,-4.818057641E-2,-2.909159958E-1
1.031994791E2,-1.198787764E-1,-1.702736691E-2,-2.841966748E-1
1.032043756E2,-5.635065958E-2,4.833329096E-2,-2.774773538E-1
1.032092721E2,-2.092151903E-2,1.527881771E-1,-2.725905776E-1
1.032141686E2,-2.092151903E-2,2.847311795E-1,-2.622061968E-1
1.032190651E2,-6.184828654E-2,4.258368909E-1,-2.506000996E-1
1.032239616E2,-1.412584335E-1,5.541148186E-1,-2.383831441E-1
1.032288617E2,-2.499892414E-1,6.469635963E-1,-2.255553454E-1
1.032337546E2,-3.813214004E-1,6.903337836E-1,-2.139492482E-1
1.032387486E2,-5.224271417E-1,6.787276864E-1,-2.011214644E-1
1.032435475E2,-6.623111367E-1,6.225296855E-1,-1.821851879E-1
1.032484440E2,-7.887565494E-1,5.321243405E-1,-1.571404636E-1
1.032533406E2,-8.895463347E-1,4.252260625E-1,-1.333174109E-1
1.032582370E2,-9.530744553E-1,3.238253891E-1,-1.119377613E-1
1.032631335E2,-9.781191945E-1,2.425827235E-1,-9.055810422E-2
1.032680300E2,-9.701781869E-1,1.833305359E-1,-6.612421572E-2
1.032729265E2,-9.335273504E-1,1.381278336E-1,-3.741439432E-2
1.032778230E2,-8.730534315E-1,1.051420867E-1,-6.261184346E-3
1.032827195E2,-7.905890942E-1,7.887565345E-2,1.939439960E-2
1.032877136E2,-6.897992492E-1,7.032378763E-2,3.771981969E-2
1.032925124E2,-5.719057322E-1,8.070819080E-2,4.382828996E-2
1.032974089E2,-4.448495209E-1,1.173590273E-1,3.527642787E-2
1.033023054E2,-3.159607351E-1,1.802763045E-1,9.620844387E-3
1.033072019E2,-1.998997629E-1,2.633515298E-1,-2.886253223E-2
1.033120984E2,-1.076618284E-1,3.629196286E-1,-7.467607409E-2
1.033169949E2,-5.512896553E-2,4.740938246E-1,-1.162136942E-1
1.033218914E2,-5.024218559E-2,5.889331102E-1,-1.498102844E-1
1.033267879E2,-9.055810422E-2,6.933879852E-1,-1.821851879E-1
1.033316844E2,-1.693574041E-1,7.691330314E-1,-2.157817930E-1
1.033365809E2,-2.744231224E-1,8.015079498E-1,-2.560977042E-1
1.033414774E2,-3.959817290E-1,7.862367630E-1,-2.988570333E-1
1.033463739E2,-5.291464329E-1,7.220978141E-1,-3.385621011E-1
1.033512703E2,-6.659762263E-1,6.274164915E-1,-3.697153032E-1
1.033561669E2,-8.040276766E-1,5.174639821E-1,-3.898732662E-1
1.033610634E2,-9.335273504E-1,4.038463831E-1,-4.008685052E-1
1.033659598E2,-1.047755718E0,2.963372767E-1,-4.069769979E-1
1.033708563E2,-1.137550354E0,1.967691779E-1,-4.075878263E-1
1.033757528E2,-1.196802497E0,1.198024154E-1,-4.027010500E-1
1.033806493E2,-1.218793035E0,7.215633243E-2,-3.929274976E-1
1.033855458E2,-1.204132676E0,5.993938819E-2,-3.794888556E-1
1.033904423E2,-1.158319116E0,7.521057129E-2,-3.605526090E-1
1.033953388E2,-1.090515018E0,1.069746241E-1,-3.379512429E-1
1.034002353E2,-1.004996419E0,1.460688561E-1,-3.141281903E-1
1.034051318E2,-9.109259844E-1,1.778329015E-1,-2.872509360E-1
1.034100464E2,-8.125795722E-1,1.912715435E-1,-2.573194206E-1
1.034149248E2,-7.148439884E-1,1.778329015E-1,-2.243336588E-1
1.034198212E2,-6.195518374E-1,1.381278336E-1,-1.882936656E-1
1.034247177E2,-5.285356045E-1,7.826480269E-2,-1.571404636E-1
1.034296324E2,-4.472928941E-1,1.534753758E-2,-1.363716573E-1
1.034345107E2,-3.746020794E-1,-3.657447919E-2,-1.339282542E-1
1.034394251E2,-3.147390485E-1,-7.200361788E-2,-1.467560530E-1
1.034443037E2,-2.658712566E-1,-8.849649876E-2,-1.736333370E-1
1.034492002E2,-2.279987335E-1,-8.788564801E-2,-2.078407854E-1
1.034540967E2,-2.053973973E-1,-6.589514762E-2,-2.414373755E-1
1.034589996E2,-2.005106062E-1,-2.680092305E-2,-2.713688910E-1
1.034638897E2,-2.121167034E-1,3.061871976E-2,-2.970244884E-1
1.034688837E2,-2.420482337E-1,1.045312360E-1,-3.232909143E-1
1.034736826E2,-2.872509360E-1,1.894390136E-1,-3.477247953E-1
1.034785791E2,-3.434488773E-1,2.828986347E-1,-3.752129376E-1
1.034834756E2,-4.081986845E-1,3.769691288E-1,-4.014793634E-1
1.034883721E2,-4.766135812E-1,4.655419588E-1,-4.210264683E-1
1.034932686E2,-5.438067913E-1,5.400653481E-1,-4.362976551E-1
1.034981651E2,-6.048914790E-1,5.956524611E-1,-4.436278343E-1
1.035030616E2,-6.537593007E-1,6.280273199E-1,-4.454603493E-1
1.035079581E2,-6.873558760E-1,6.390225887E-1,-4.393518865E-1
1.035128546E2,-7.014053464E-1,6.292490363E-1,-4.265241027E-1
1.035177511E2,-6.959077120E-1,5.956524611E-1,-4.063661397E-1
1.035226476E2,-6.684195995E-1,5.504497290E-1,-3.776563108E-1
1.035275440E2,-6.219952106E-1,5.028036237E-1,-3.403946459E-1
1.035324406E2,-5.590779781E-1,4.594334960E-1,-2.939702570E-1
1.035373370E2,-4.833329022E-1,4.270585775E-1,-2.402156889E-1
1.035422335E2,-3.959817290E-1,4.044572413E-1,-1.779092699E-1
1.035471300E2,-2.994678617E-1,3.904077411E-1,-1.070509851E-1
1.035520265E2,-1.986780763E-1,3.775799572E-1,-3.313846514E-2
1.035569230E2,-9.300149232E-2,3.647521734E-1,4.199574888E-2
1.035618195E2,1.206423342E-2,3.513135314E-1,1.165191159E-1
1.035667160E2,1.152974218E-1,3.348206580E-1,1.843995154E-1
1.035716125E2,2.185306102E-1,3.116084635E-1,2.412083149E-1
1.035765090E2,3.126010895E-1,2.682383060E-1,2.833567858E-1
1.035814054E2,3.975088596E-1,1.986017078E-1,3.157316744E-1
1.035863020E2,4.738647640E-1,1.075854748E-1,3.401655555E-1
1.035911984E2,5.428904891E-1,1.229330152E-2,3.658211529E-1
1.035960949E2,6.033644080E-1,-6.894938648E-2,3.902550340E-1
1.036009914E2,6.546755433E-1,-1.214822456E-1,4.134672284E-1
1.036058879E2,6.968240142E-1,-1.404185146E-1,4.348468781E-1
1.036108026E2,7.249993682E-1,-1.294232607E-1,4.495072365E-1
1.036156809E2,7.408813834E-1,-9.827005118E-2,4.574482441E-1
1.036205956E2,7.396596670E-1,-5.673243850E-2,4.537831545E-1
1.036254739E2,7.225559354E-1,-1.885990985E-2,4.446204603E-1
1.036303704E2,6.913263798E-1,9.239064530E-3,4.281275868E-1
1.036352669E2,6.412369013E-1,2.267770469E-2,4.049153626E-1
1.036401634E2,5.728220344E-1,1.412584260E-2,3.780381083E-1
1.036450598E2,4.873034060E-1,-2.130329795E-2,3.523825109E-1
1.036499563E2,3.926220834E-1,-8.849649876E-2,3.273377717E-1
1.036548528E2,2.967190444E-1,-1.801235825E-1,2.980171144E-1
1.036597675E2,2.087570578E-1,-2.815242410E-1,2.656421959E-1
1.036646458E2,1.378987730E-1,-3.798706532E-1,2.241045833E-1
1.036695605E2,9.452861547E-2,-4.684434831E-1,1.721825749E-1
1.036744388E2,7.742489129E-2,-5.478536487E-1,1.104106456E-1
1.036793353E2,8.597674966E-2,-6.206207871E-1,4.810422286E-2
1.036842318E2,1.201841980E-1,-6.872031689E-1,-7.482878864E-3
1.036891467E2,1.794363856E-1,-7.440119386E-1,-4.657710344E-2
1.036940248E2,2.606790662E-1,-7.873821259E-1,-6.673506647E-2
1.036989212E2,3.596363366E-1,-8.185353279E-1,-6.673506647E-2
1.037038177E2,4.701996744E-1,-8.362498879E-1,-5.390727147E-2
1.037087143E2,5.850389600E-1,-8.435800672E-1,-4.046862945E-2
1.037136107E2,6.943806410E-1,-8.429692388E-1,-2.947338112E-2
1.037185072E2,7.903599739E-1,-8.350282311E-1,-2.153236605E-2
1.037234037E2,8.709918261E-1,-8.173136115E-1,-1.420219894E-2
1.037283002E2,9.320765734E-1,-7.873821259E-1,-5.039489828E-3
1.037331967E2,9.705599546E-1,-7.421793938E-1,7.177455351E-3
1.037380932E2,9.882745147E-1,-6.817055345E-1,2.672456764E-2
1.037429897E2,9.815551639E-1,-6.157340407E-1,4.627167806E-2
1.037478862E2,9.540670514E-1,-5.540384650E-1,6.704048812E-2
1.037527827E2,9.100860357E-1,-5.124244690E-1,8.536590636E-2
1.037576791E2,8.593857288E-1,-5.063160062E-1,9.880454093E-2
1.037625757E2,8.105179667E-1,-5.393017530E-1,1.061347127E-1
1.037674721E2,7.695912123E-1,-6.029062271E-1,1.073564067E-1
1.037723686E2,7.384379506E-1,-6.804838181E-1,1.018587798E-1
1.037772651E2,7.213342786E-1,-7.495095730E-1,9.513945878E-2
1.037821616E2,7.146149278E-1,-7.806627750E-1,1.024696305E-1
1.037870581E2,7.152257562E-1,-7.611156702E-1,1.409530044E-1
1.037919546E2,7.225559354E-1,-6.847597957E-1,2.155527323E-1
1.037968511E2,7.335512042E-1,-5.619794726E-1,3.151208162E-1
1.038017476E2,7.445464730E-1,-4.061370790E-1,4.269058704E-1
1.038066440E2,7.476006746E-1,-2.424300015E-1,5.386909246E-1
1.038115406E2,7.427139282E-1,-9.093988687E-2,6.352047920E-1
1.038164371E2,7.262210250E-1,3.611634299E-2,7.103390098E-1
1.038213335E2,7.004891038E-1,1.234675050E-1,7.537091374E-1
1.038262300E2,6.687250137E-1,1.753895134E-1,7.616502047E-1
1.038311265E2,6.271874309E-1,1.937149316E-1,7.347729206E-1
1.038360230E2,5.813738704E-1,1.802763045E-1,6.822400093E-1
1.038409195E2,5.355603099E-1,1.405712217E-1,6.132143140E-1
1.038458160E2,4.989095032E-1,7.582141459E-2,5.380800962E-1
1.038507125E2,4.836383164E-1,-6.642963737E-3,4.592807889E-1
1.038556090E2,4.946335554E-1,-1.001025960E-1,3.792597950E-1
1.038605055E2,5.355603099E-1,-1.898971349E-1,3.041255772E-1
1.038654020E2,6.009209752E-1,-2.577011883E-1,2.467059344E-1
1.038702985E2,6.846070886E-1,-2.906869352E-1,2.143310308E-1
1.038751950E2,7.750887871E-1,-2.888543904E-1,2.106659412E-1
1.038800914E2,8.599965572E-1,-2.564795017E-1,2.265479714E-1
1.038849879E2,9.332982302E-1,-1.984490007E-1,2.583120465E-1
1.038898845E2,9.870527983E-1,-1.263690293E-1,2.992388010E-1
1.038947809E2,1.018206000E0,-4.818057641E-2,3.468848765E-1
1.038996956E2,1.024314523E0,2.756448276E-2,3.988068998E-1
1.039045739E2,1.005378246E0,8.742751181E-2,4.537831545E-1
1.039094886E2,9.668948650E-1,1.240783483E-1,5.032618046E-1
1.039143669E2,9.094752073E-1,1.332410574E-1,5.496861935E-1
1.039192634E2,8.361735344E-1,1.112505570E-1,5.875586867E-1
1.039241599E2,7.543200254E-1,5.993938819E-2,6.113817692E-1
1.039290746E2,6.656708121E-1,-1.702736691E-2,6.193227768E-1
1.039339528E2,5.746545792E-1,-1.117086932E-1,6.052733064E-1
1.039388527E2,4.860817194E-1,-2.161635756E-1,5.680115819E-1
1.039437459E2,4.072824121E-1,-3.169533610E-1,5.099810958E-1
1.039486423E2,3.419217467E-1,-3.939201236E-1,4.397336841E-1
1.039535388E2,2.967190444E-1,-4.415661991E-1,3.584909737E-1
1.039584353E2,2.735068500E-1,-4.635567069E-1,2.784699798E-1
1.039633318E2,2.692309320E-1,-4.678326547E-1,2.088334113E-1
1.039682283E2,2.759502530E-1,-4.611133337E-1,1.611873209E-1
1.039731248E2,2.912214398E-1,-4.470638335E-1,1.366770715E-1
1.039780213E2,3.107685447E-1,-4.256841838E-1,1.293469071E-1
1.039829178E2,3.358132839E-1,-3.939201236E-1,1.275143623E-1
1.039878143E2,3.651339412E-1,-3.536041975E-1,1.195733473E-1
1.039927108E2,3.938437700E-1,-3.077906668E-1,1.000262350E-1
1.039976073E2,4.176668227E-1,-2.625879645E-1,6.765133142E-2
1.040025037E2,4.268295169E-1,-2.198286504E-1,2.672456764E-2
1.040074002E2,4.194993675E-1,-1.868429035E-1,-1.481304597E-2
1.040122968E2,3.944546282E-1,-1.666849405E-1,-5.451811850E-2
1.040171932E2,3.516952991E-1,-1.666849405E-1,-8.933641016E-2
1.040220897E2,3.003841341E-1,-1.880646050E-1,-1.149920002E-1
1.040269862E2,2.392994165E-1,-2.265479714E-1,-1.265980899E-1
1.040318827E2,1.776038408E-1,-2.772482932E-1,-1.235438585E-1
1.040367792E2,1.207950488E-1,-3.310028613E-1,-9.910997003E-2
1.040416757E2,8.047912270E-2,-3.786489367E-1,-5.757235363E-2
1.040465722E2,6.520794332E-2,-4.091913104E-1,-3.817795310E-3
1.040514687E2,7.742489129E-2,-4.159106314E-1,5.482354015E-2
1.040563652E2,1.128540337E-1,-4.036936760E-1,1.134648770E-1
1.040612616E2,1.647760421E-1,-3.823140264E-1,1.721825749E-1
1.040661582E2,2.270824611E-1,-3.609343767E-1,2.314347625E-1
1.040710547E2,2.979407609E-1,-3.419981003E-1,2.858001590E-1
1.040759511E2,3.730749488E-1,-3.218401372E-1,3.285594583E-1
1.040808476E2,4.451549351E-1,-2.919086218E-1,3.499391377E-1
1.040857441E2,5.086830258E-1,-2.430408597E-1,3.456631899E-1
1.040906406E2,5.581616759E-1,-1.691283286E-1,3.206184506E-1
1.040955371E2,5.911474228E-1,-7.383616269E-2,2.870218456E-1
1.041004336E2,6.003101468E-1,3.978142887E-2,2.491493225E-1
1.041053301E2,5.819846988E-1,1.631725729E-1,2.082225531E-1
1.041102448E2,5.349494815E-1,2.890070975E-1,1.685174853E-1
1.041151231E2,4.579827189E-1,3.739148676E-1,1.207950488E-1
1.041200377E2,3.510844707E-1,4.038463831E-1,6.398624927E-2
1.041249161E2,2.252499312E-1,3.904077411E-1,5.344913341E-3
1.041298308E2,8.780929446E-2,3.464267552E-1,-4.718795046E-2
1.041347090E2,-4.779879749E-2,2.926721871E-1,-8.750387281E-2
1.041396237E2,-1.687465608E-1,2.181488276E-1,-1.168245375E-1
1.041445020E2,-2.670929730E-1,1.185807213E-1,-1.400367320E-1
1.041494167E2,-3.373403847E-1,4.963133950E-3,-1.553079188E-1
1.041542950E2,-3.776563108E-1,-1.092653051E-1,-1.675248593E-1
1.041591915E2,-3.874298632E-1,-2.051683217E-1,-1.675248593E-1
1.041640880E2,-3.678827584E-1,-2.674747407E-1,-1.455343664E-1
1.041689881E2,-3.245126009E-1,-2.906869352E-1,-1.027750522E-1
1.041738810E2,-2.640387416E-1,-2.790808380E-1,-5.207473040E-2
1.041787775E2,-1.895153672E-1,-2.344889939E-1,-1.374406274E-3
1.041836739E2,-1.107160673E-1,-1.660740972E-1,4.566083103E-2
1.041885739E2,-3.191677108E-2,-8.605311066E-2,9.025268257E-2
1.041934670E2,3.955236077E-2,-1.145338640E-3,1.324011385E-1
1.041983635E2,9.575030953E-2,7.704310864E-2,1.746259630E-1
1.042032599E2,1.311794519E-1,1.405712217E-1,2.088334113E-1
1.042081564E2,1.427855492E-1,1.857739240E-1,2.259371281E-1
1.042130529E2,1.311794519E-1,2.102078199E-1,2.149418741E-1
1.042179494E2,9.697200358E-2,2.199813724E-1,1.648524106E-1
1.042228459E2,3.955236077E-2,2.205922157E-1,7.620319724E-2
1.042277424E2,-3.191677108E-2,2.181488276E-1,-3.252761811E-2
1.042326389E2,-1.162136942E-1,2.193705291E-1,-1.418692768E-1
1.042375354E2,-2.078407854E-1,2.144837379E-1,-2.304421216E-1
1.042424319E2,-2.982461751E-1,1.998234093E-1,-2.982461751E-1
1.042473284E2,-3.800997138E-1,1.821088344E-1,-3.501681983E-1
1.042522249E2,-4.491254389E-1,1.643942744E-1,-3.953709006E-1
1.042571213E2,-5.059342384E-1,1.503447890E-1,-4.308000207E-1
1.042620178E2,-5.474718809E-1,1.430146098E-1,-4.509579837E-1
1.042669144E2,-5.743491650E-1,1.399603784E-1,-4.540122151E-1
1.042718108E2,-5.877877474E-1,1.405712217E-1,-4.362976551E-1
1.042767073E2,-5.871769190E-1,1.448471546E-1,-3.984251320E-1
1.042816038E2,-5.706840754E-1,1.509556323E-1,-3.391729295E-1
1.042865003E2,-5.364766121E-1,1.552315652E-1,-2.664821148E-1
1.042913968E2,-4.863871336E-1,1.570640951E-1,-1.852394342E-1
1.042962933E2,-4.149180055E-1,1.552315652E-1,-1.021642014E-1
1.043011898E2,-3.306210935E-1,1.527881771E-1,-2.702999115E-2
1.043060863E2,-2.365505993E-1,1.564532518E-1,3.100049868E-2
1.043109828E2,-1.455343664E-1,1.705027372E-1,6.459710002E-2
1.043158793E2,-6.856760383E-2,1.967691779E-1,7.314895838E-2
1.043207758E2,-1.298050396E-2,2.334200144E-1,5.726693198E-2
1.043256723E2,1.328592747E-2,2.786227167E-1,2.244863659E-2
1.043305872E2,7.788302377E-3,3.287121952E-1,-2.336490713E-2
1.043354652E2,-2.702999115E-2,3.720823228E-1,-7.528692484E-2
1.043403617E2,-8.628217876E-2,4.026246965E-1,-1.278197914E-1
1.043452582E2,-1.595838517E-1,4.111765623E-1,-1.766875684E-1
1.043501547E2,-2.377723008E-1,3.989596069E-1,-2.151709497E-1
1.043550512E2,-3.110739589E-1,3.696389496E-1,-2.341072112E-1
1.043599477E2,-3.709369898E-1,3.348206580E-1,-2.377723008E-1
1.043648442E2,-4.118637741E-1,3.036674559E-1,-2.292204350E-1
1.043697407E2,-4.301891923E-1,2.737359405E-1,-2.133384049E-1
1.043746372E2,-4.253024161E-1,2.450261116E-1,-1.913478971E-1
1.043795337E2,-4.045335948E-1,2.163162827E-1,-1.638597846E-1
1.043844301E2,-3.715478480E-1,1.906607002E-1,-1.333174109E-1
1.043893448E2,-3.330644667E-1,1.760003716E-1,-9.849911928E-2
1.043942232E2,-2.945810854E-1,1.705027372E-1,-5.635065958E-2
1.043991232E2,-2.591519356E-1,1.766112149E-1,-1.542389300E-2
1.044040161E2,-2.286095917E-1,1.906607002E-1,2.550287358E-2
1.044089472E2,-2.005106062E-1,2.089861184E-1,5.787777901E-2
1.044138091E2,-1.754658818E-1,2.254789919E-1,7.742489129E-2
1.044187056E2,-1.589729935E-1,2.401393354E-1,7.620319724E-2
1.044236021E2,-1.516428292E-1,2.511345744E-1,5.665608495E-2
1.044284986E2,-1.583621502E-1,2.505237460E-1,2.122694254E-2
1.044333951E2,-1.785201132E-1,2.352525443E-1,-2.275406010E-2
1.044383890E2,-2.072299272E-1,2.053210288E-1,-7.834116369E-2
1.044431880E2,-2.408265322E-1,1.674485058E-1,-1.430909634E-1
1.044480846E2,-2.768665254E-1,1.332410574E-1,-2.139492482E-1
1.044529811E2,-3.177932799E-1,1.081963181E-1,-2.884726226E-1
1.044578775E2,-3.636068404E-1,9.475768358E-2,-3.562766612E-1
1.044627740E2,-4.130854607E-1,9.231429547E-2,-4.063661397E-1
1.044676706E2,-4.656183124E-1,9.353598952E-2,-4.271349311E-1
1.044725670E2,-5.108210444E-1,9.170344472E-2,-4.179722369E-1
1.044774635E2,-5.444176197E-1,8.376242965E-2,-3.886515796E-1
1.044823600E2,-5.627430081E-1,7.887565345E-2,-3.513898849E-1
1.044872565E2,-5.639647245E-1,8.559497446E-2,-3.061871827E-1
1.044921530E2,-5.493044257E-1,1.057529300E-1,-2.548760176E-1
1.044970495E2,-5.205945969E-1,1.314085126E-1,-1.992889196E-1
1.045019460E2,-4.790569544E-1,1.546207070E-1,-1.406475753E-1
1.045068425E2,-4.265241027E-1,1.711135954E-1,-8.933641016E-2
1.045117390E2,-3.752129376E-1,1.808871478E-1,-5.268557742E-2
1.045166354E2,-3.361186981E-1,1.857739240E-1,-3.558185324E-2
1.045215320E2,-3.177932799E-1,1.918824017E-1,-3.558185324E-2
1.045264285E2,-3.190149665E-1,2.028776407E-1,-5.146388337E-2
1.045313249E2,-3.373403847E-1,2.242573053E-1,-8.506047726E-2
1.045362214E2,-3.678827584E-1,2.493020445E-1,-1.327065676E-1
1.045411361E2,-4.063661397E-1,2.774010003E-1,-1.876828223E-1
1.045460144E2,-4.503471553E-1,3.067216873E-1,-2.402156889E-1
1.045509109E2,-4.943281412E-1,3.384857476E-1,-2.786990702E-1
1.045558074E2,-5.328115225E-1,3.678064048E-1,-2.890834510E-1
1.045607221E2,-5.529694557E-1,3.867426813E-1,-2.689255178E-1
1.045656004E2,-5.456393361E-1,3.940728307E-1,-2.237228155E-1
1.045704969E2,-5.108210444E-1,3.922402859E-1,-1.663031727E-1
1.045753934E2,-4.564556181E-1,3.849101365E-1,-1.015533581E-1
1.045802899E2,-3.929274976E-1,3.751365840E-1,-2.947338112E-2
1.045851864E2,-3.306210935E-1,3.659738600E-1,4.566083103E-2
1.045901011E2,-2.774773538E-1,3.610870838E-1,1.146865711E-1
1.045949794E2,-2.383831441E-1,3.568111658E-1,1.660740972E-1
1.045998940E2,-2.212794125E-1,3.537569046E-1,1.886754483E-1
1.046047723E2,-2.231119573E-1,3.531460762E-1,1.740151197E-1
1.046096870E2,-2.481566966E-1,3.604762256E-1,1.159082651E-1
1.046145653E2,-2.970244884E-1,3.763582706E-1,2.672456764E-2
1.046194618E2,-3.654393852E-1,3.946836889E-1,-8.383878320E-2
