"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
4.146939481E0,1.614375114E1,-4.216875076E1,-3.204375076E1
4.156939481E0,1.640625000E1,-4.211250305E1,-3.195000076E1
4.166939481E0,1.650000000E1,-4.188750076E1,-3.200625229E1
4.176939481E0,1.668750000E1,-4.177500153E1,-3.189375114E1
4.186939481E0,1.680000114E1,-4.177500153E1,-3.208125305E1
4.196939481E0,1.678125000E1,-4.147500229E1,-3.193125153E1
4.206939481E0,1.668750000E1,-4.156875229E1,-3.189375114E1
4.216939481E0,1.674375153E1,-4.145625305E1,-3.180000114E1
4.226939481E0,1.670625114E1,-4.119375229E1,-3.183750153E1
4.236939481E0,1.670625114E1,-4.115625000E1,-3.189375114E1
4.246939481E0,1.680000114E1,-4.132500076E1,-3.176250076E1
4.256939481E0,1.672500038E1,-4.110000229E1,-3.159375191E1
4.266939481E0,1.668750000E1,-4.115625000E1,-3.121875191E1
4.276939481E0,1.672500038E1,-4.113750076E1,-3.123750114E1
4.286939481E0,1.698750114E1,-4.111875153E1,-3.118125153E1
4.296939481E0,1.702500153E1,-4.113750076E1,-3.120000076E1
4.306939481E0,1.702500153E1,-4.136250305E1,-3.097500038E1
4.316939481E0,1.702500153E1,-4.126875305E1,-3.093750191E1
4.326939481E0,1.704375076E1,-4.128750229E1,-3.101250076E1
4.336939481E0,1.708125114E1,-4.147500229E1,-3.105000114E1
4.346939481E0,1.711875153E1,-4.126875305E1,-3.123750114E1
4.356939481E0,1.717500114E1,-4.115625000E1,-3.131250191E1
4.366939481E0,1.706250000E1,-4.098750305E1,-3.146250153E1
4.376939481E0,1.708125114E1,-4.096875000E1,-3.153750038E1
4.386939481E0,1.704375076E1,-4.081875229E1,-3.150000191E1
4.396939481E0,1.717500114E1,-4.087500000E1,-3.161250114E1
4.406939481E0,1.725000000E1,-4.087500000E1,-3.133125114E1
4.416939481E0,1.740000153E1,-4.076250076E1,-3.131250191E1
4.426939481E0,1.749375153E1,-4.072500229E1,-3.148125076E1
4.436939481E0,1.766250038E1,-4.081875229E1,-3.148125076E1
4.446939481E0,1.796250153E1,-4.098750305E1,-3.138750076E1
4.456939481E0,1.803750038E1,-4.093125153E1,-3.135000038E1
4.466939481E0,1.813125038E1,-4.063125229E1,-3.163125038E1
4.476939481E0,1.820625114E1,-4.044375229E1,-3.172500038E1
4.486939481E0,1.815000153E1,-4.010625076E1,-3.200625229E1
4.496939481E0,1.831875038E1,-4.012500000E1,-3.210000229E1
4.506939481E0,1.841250038E1,-4.014375305E1,-3.187500191E1
4.516939481E0,1.831875038E1,-3.988125229E1,-3.180000114E1
4.526939481E0,1.833750153E1,-3.982500076E1,-3.187500191E1
4.536939481E0,1.845000076E1,-3.961875153E1,-3.202500153E1
4.546939481E0,1.846875000E1,-3.975000000E1,-3.206250000E1
4.556939481E0,1.858125114E1,-3.965625000E1,-3.213750076E1
4.566939481E0,1.858125114E1,-3.965625000E1,-3.221250153E1
4.576939481E0,1.852500153E1,-3.946875000E1,-3.211875153E1
4.586939481E0,1.878750038E1,-3.937500000E1,-3.213750076E1
4.596939481E0,1.893750000E1,-3.933750153E1,-3.228750229E1
4.606939481E0,1.884375000E1,-3.920625305E1,-3.210000229E1
4.616939481E0,1.880625153E1,-3.943125153E1,-3.198750114E1
4.626939481E0,1.921875000E1,-3.941250229E1,-3.189375114E1
4.636939481E0,1.912500000E1,-3.941250229E1,-3.172500038E1
4.646939481E0,1.925625038E1,-3.952500153E1,-3.159375191E1
4.656939481E0,1.935000038E1,-3.952500153E1,-3.181875038E1
4.666939481E0,1.908750153E1,-3.960000229E1,-3.178125191E1
4.676939481E0,1.929375076E1,-3.980625153E1,-3.174375153E1
4.686939481E0,1.936875153E1,-3.982500076E1,-3.185625076E1
4.696939481E0,1.950000000E1,-3.975000000E1,-3.172500038E1
4.706939481E0,1.908750153E1,-3.999375153E1,-3.168750191E1
4.716939481E0,1.910625076E1,-4.014375305E1,-3.170625114E1
4.726939481E0,1.893750000E1,-4.023750305E1,-3.178125191E1
4.736939481E0,1.882500076E1,-4.042500305E1,-3.159375191E1
4.746939481E0,1.882500076E1,-4.038750076E1,-3.165000153E1
4.756939481E0,1.871250153E1,-4.035000229E1,-3.165000153E1
4.766939481E0,1.865625000E1,-4.048125076E1,-3.165000153E1
4.776939481E0,1.848750114E1,-4.035000229E1,-3.168750191E1
4.786939481E0,1.867500114E1,-4.003125000E1,-3.155625153E1
4.796939481E0,1.845000076E1,-3.999375153E1,-3.161250114E1
4.806939481E0,1.837500000E1,-3.988125229E1,-3.159375191E1
4.816939481E0,1.839375114E1,-4.001250076E1,-3.176250076E1
4.826939481E0,1.837500000E1,-4.012500000E1,-3.168750191E1
4.836939481E0,1.828125000E1,-3.995625305E1,-3.166875076E1
4.846939481E0,1.818750000E1,-3.986250305E1,-3.178125191E1
4.856939481E0,1.839375114E1,-3.982500076E1,-3.183750153E1
4.866939481E0,1.839375114E1,-3.995625305E1,-3.193125153E1
4.876939481E0,1.867500114E1,-3.990000153E1,-3.181875038E1
4.886939481E0,1.875000000E1,-3.984375000E1,-3.198750114E1
4.896939481E0,1.884375000E1,-3.963750076E1,-3.174375153E1
4.906939481E0,1.891875076E1,-3.943125153E1,-3.200625229E1
4.916939481E0,1.884375000E1,-3.948750305E1,-3.221250153E1
4.926939481E0,1.916250038E1,-3.924375153E1,-3.221250153E1
4.936939481E0,1.906875038E1,-3.930000305E1,-3.215625000E1
4.946939481E0,1.903125000E1,-3.920625305E1,-3.215625000E1
4.956939481E0,1.906875038E1,-3.916875076E1,-3.219375229E1
4.966939481E0,1.906875038E1,-3.915000153E1,-3.208125305E1
4.976939481E0,1.893750000E1,-3.915000153E1,-3.236250305E1
4.986939481E0,1.890000153E1,-3.907500076E1,-3.240000153E1
4.996939481E0,1.888125038E1,-3.915000153E1,-3.232500076E1
5.006939481E0,1.856250000E1,-3.916875076E1,-3.234375000E1
5.016939481E0,1.845000076E1,-3.909375000E1,-3.247500229E1
5.026939481E0,1.839375114E1,-3.918750000E1,-3.255000305E1
5.036939481E0,1.813125038E1,-3.907500076E1,-3.247500229E1
5.046939481E0,1.815000153E1,-3.916875076E1,-3.243750000E1
5.056939481E0,1.801875114E1,-3.898125076E1,-3.236250305E1
5.066939481E0,1.785000038E1,-3.900000000E1,-3.234375000E1
5.076939481E0,1.792500114E1,-3.885000229E1,-3.245625305E1
5.086939481E0,1.792500114E1,-3.873750305E1,-3.247500229E1
5.096939481E0,1.796250153E1,-3.864375305E1,-3.256875229E1
5.106939481E0,1.813125038E1,-3.825000000E1,-3.290625000E1
5.116939481E0,1.856250000E1,-3.817500305E1,-3.324375153E1
5.126939481E0,1.848750114E1,-3.787500000E1,-3.352500153E1
5.136939481E0,1.856250000E1,-3.772500229E1,-3.382500076E1
5.146939481E0,1.869375038E1,-3.763125229E1,-3.391875076E1
5.156939481E0,1.865625000E1,-3.785625076E1,-3.369375229E1
5.166939481E0,1.854375076E1,-3.798750305E1,-3.376875305E1
5.176939481E0,1.843125153E1,-3.838125229E1,-3.354375076E1
5.186939481E0,1.818750000E1,-3.868125153E1,-3.307500076E1
5.196939481E0,1.771875000E1,-3.890625000E1,-3.286875153E1
5.206939481E0,1.771875000E1,-3.903750229E1,-3.264375305E1
5.216939481E0,1.768125153E1,-3.930000305E1,-3.211875153E1
5.226939481E0,1.749375153E1,-3.952500153E1,-3.185625076E1
5.236939481E0,1.721250153E1,-3.954375076E1,-3.181875038E1
5.246939481E0,1.719375038E1,-3.976875305E1,-3.153750038E1
5.256939481E0,1.706250000E1,-3.978750229E1,-3.161250114E1
5.266939481E0,1.689375114E1,-4.001250076E1,-3.174375153E1
5.276939481E0,1.689375114E1,-4.023750305E1,-3.146250153E1
5.286939481E0,1.696875000E1,-4.051875305E1,-3.127500153E1
5.296939481E0,1.695000076E1,-4.070625305E1,-3.131250191E1
5.306939481E0,1.715625000E1,-4.076250076E1,-3.144375038E1
5.316939481E0,1.726875114E1,-4.089375305E1,-3.116250038E1
5.326939481E0,1.743750000E1,-4.087500000E1,-3.123750114E1
5.336939481E0,1.771875000E1,-4.085625076E1,-3.123750114E1
5.346939481E0,1.796250153E1,-4.070625305E1,-3.118125153E1
5.356939481E0,1.828125000E1,-4.061250305E1,-3.142500114E1
5.366939481E0,1.824375153E1,-4.055625153E1,-3.136875153E1
5.376939481E0,1.830000114E1,-4.048125076E1,-3.148125076E1
5.386939481E0,1.846875000E1,-4.033125305E1,-3.148125076E1
5.396939481E0,1.895625114E1,-4.018125153E1,-3.187500191E1
5.406939481E0,1.901250076E1,-3.988125229E1,-3.196875191E1
5.416939481E0,1.927500153E1,-3.965625000E1,-3.191250038E1
5.426939481E0,1.942500114E1,-3.945000076E1,-3.193125153E1
5.436939481E0,1.944375038E1,-3.907500076E1,-3.196875191E1
5.446939481E0,1.966875076E1,-3.883125305E1,-3.217500305E1
5.456939481E0,1.996875000E1,-3.845625305E1,-3.221250153E1
5.466939481E0,2.004375076E1,-3.845625305E1,-3.228750229E1
5.476939481E0,1.976250076E1,-3.825000000E1,-3.230625153E1
5.486939481E0,1.968750000E1,-3.832500076E1,-3.251250076E1
5.496939481E0,1.948125076E1,-3.811875153E1,-3.286875153E1
5.506939481E0,1.953750038E1,-3.787500000E1,-3.320625305E1
5.516939481E0,1.946250153E1,-3.781875229E1,-3.352500153E1
5.526939481E0,1.936875153E1,-3.766875076E1,-3.360000229E1
5.536939481E0,1.927500153E1,-3.780000305E1,-3.371250153E1
5.546939481E0,1.906875038E1,-3.746250153E1,-3.378750229E1
5.556939481E0,1.897500038E1,-3.751875305E1,-3.403125000E1
5.566939481E0,1.906875038E1,-3.736875153E1,-3.393750000E1
5.576939481E0,1.908750153E1,-3.735000229E1,-3.390000153E1
5.586939481E0,1.906875038E1,-3.753750229E1,-3.380625153E1
5.596939481E0,1.897500038E1,-3.772500229E1,-3.343125153E1
5.606939481E0,1.897500038E1,-3.781875229E1,-3.360000229E1
5.616939481E0,1.890000153E1,-3.789375305E1,-3.348750305E1
5.626939481E0,1.903125000E1,-3.806250000E1,-3.341250229E1
5.636939481E0,1.901250076E1,-3.813750076E1,-3.315000153E1
5.646939481E0,1.895625114E1,-3.828750229E1,-3.294375229E1
5.656939481E0,1.901250076E1,-3.858750153E1,-3.268125153E1
5.666939481E0,1.880625153E1,-3.886875153E1,-3.258750153E1
5.676939481E0,1.886250114E1,-3.875625229E1,-3.249375153E1
5.686939481E0,1.893750000E1,-3.868125153E1,-3.217500305E1
5.696939481E0,1.888125038E1,-3.866250229E1,-3.191250038E1
5.706939481E0,1.856250000E1,-3.888750076E1,-3.183750153E1
5.716939481E0,1.856250000E1,-3.898125076E1,-3.170625114E1
5.726939481E0,1.858125114E1,-3.922500229E1,-3.189375114E1
5.736939481E0,1.837500000E1,-3.922500229E1,-3.176250076E1
5.746939481E0,1.822500038E1,-3.924375153E1,-3.151875114E1
5.756939481E0,1.824375153E1,-3.950625229E1,-3.140625191E1
5.766939481E0,1.815000153E1,-4.008750153E1,-3.142500114E1
5.776939481E0,1.811250114E1,-4.033125305E1,-3.140625191E1
5.786939481E0,1.828125000E1,-4.033125305E1,-3.112500191E1
5.796939481E0,1.828125000E1,-4.053750229E1,-3.106875038E1
5.806939481E0,1.839375114E1,-4.050000000E1,-3.080625153E1
5.816939481E0,1.839375114E1,-4.057500076E1,-3.080625153E1
5.826939481E0,1.873125076E1,-4.053750229E1,-3.086250114E1
5.836939481E0,1.884375000E1,-4.046250153E1,-3.082500076E1
5.846939481E0,1.888125038E1,-4.036875153E1,-3.082500076E1
5.856939481E0,1.905000114E1,-4.020000076E1,-3.084375191E1
5.866939481E0,1.895625114E1,-4.027500153E1,-3.088125038E1
5.876939481E0,1.888125038E1,-4.020000076E1,-3.105000114E1
5.886939481E0,1.865625000E1,-4.027500153E1,-3.099375153E1
5.896939481E0,1.878750038E1,-4.044375229E1,-3.063750076E1
5.906939481E0,1.865625000E1,-4.036875153E1,-3.075000191E1
5.916939481E0,1.833750153E1,-4.035000229E1,-3.088125038E1
5.926939481E0,1.811250114E1,-4.033125305E1,-3.082500076E1
5.936939481E0,1.801875114E1,-4.040625000E1,-3.088125038E1
5.946939481E0,1.811250114E1,-4.057500076E1,-3.080625153E1
5.956939481E0,1.811250114E1,-4.057500076E1,-3.054375076E1
5.966939481E0,1.843125153E1,-4.057500076E1,-3.060000038E1
5.976939481E0,1.852500153E1,-4.027500153E1,-3.069375038E1
5.986939481E0,1.852500153E1,-4.044375229E1,-3.024375153E1
5.996939481E0,1.882500076E1,-4.048125076E1,-3.003750038E1
6.006939481E0,1.908750153E1,-4.044375229E1,-2.990625191E1
6.016939481E0,1.927500153E1,-4.053750229E1,-2.964375114E1
6.026939481E0,1.914375114E1,-4.066875076E1,-2.956875038E1
6.036939481E0,1.918125153E1,-4.096875000E1,-2.945625114E1
6.046939481E0,1.905000114E1,-4.089375305E1,-2.896875191E1
6.056939481E0,1.912500000E1,-4.102500153E1,-2.881875038E1
6.066939481E0,1.912500000E1,-4.115625000E1,-2.865000153E1
6.076939481E0,1.908750153E1,-4.126875305E1,-2.850000191E1
6.086939481E0,1.921875000E1,-4.145625305E1,-2.812500191E1
6.096939481E0,1.906875038E1,-4.156875229E1,-2.791875076E1
6.106939481E0,1.931250000E1,-4.170000076E1,-2.769375038E1
6.116939481E0,1.955625153E1,-4.132500076E1,-2.746875191E1
6.126939481E0,1.972500038E1,-4.145625305E1,-2.750625038E1
6.136939481E0,1.972500038E1,-4.156875229E1,-2.743125153E1
6.146939481E0,1.972500038E1,-4.141875076E1,-2.754375076E1
6.156939481E0,1.957500076E1,-4.145625305E1,-2.739375114E1
6.166939481E0,1.938750076E1,-4.126875305E1,-2.756250191E1
6.176939481E0,1.953750038E1,-4.130625153E1,-2.767500114E1
6.186939481E0,1.959375000E1,-4.113750076E1,-2.773125076E1
6.196939481E0,1.961250114E1,-4.121250153E1,-2.790000153E1
6.206939481E0,1.957500076E1,-4.138125229E1,-2.821875191E1
6.216939481E0,1.955625153E1,-4.143750000E1,-2.829375076E1
6.226939481E0,1.953750038E1,-4.149375153E1,-2.810625076E1
6.236939481E0,1.980000114E1,-4.151250076E1,-2.833125114E1
6.246939481E0,1.998750114E1,-4.164375305E1,-2.814375114E1
6.256939481E0,2.011875153E1,-4.166250229E1,-2.801250076E1
6.266939481E0,2.019375038E1,-4.160625076E1,-2.773125076E1
6.276939481E0,2.010000038E1,-4.188750076E1,-2.754375076E1
6.286939481E0,2.002500153E1,-4.166250229E1,-2.730000114E1
6.296939481E0,1.987500000E1,-4.143750000E1,-2.731875038E1
6.306939481E0,2.000625038E1,-4.155000305E1,-2.748750114E1
6.316939481E0,1.983750153E1,-4.155000305E1,-2.733750153E1
6.326939481E0,1.976250076E1,-4.147500229E1,-2.739375114E1
6.336939481E0,1.931250000E1,-4.121250153E1,-2.758125114E1
6.346939481E0,1.906875038E1,-4.110000229E1,-2.810625076E1
6.356939481E0,1.890000153E1,-4.080000305E1,-2.827500153E1
6.366939481E0,1.882500076E1,-4.070625305E1,-2.857500076E1
6.376939481E0,1.882500076E1,-4.083750153E1,-2.880000114E1
6.386939481E0,1.869375038E1,-4.068750000E1,-2.900625038E1
6.396939481E0,1.865625000E1,-4.080000305E1,-2.934375191E1
6.406939481E0,1.839375114E1,-4.076250076E1,-2.943750191E1
6.416939481E0,1.831875038E1,-4.095000076E1,-2.960625076E1
6.426939481E0,1.816875076E1,-4.096875000E1,-2.951250076E1
6.436939481E0,1.822500038E1,-4.085625076E1,-2.983125114E1
6.446939481E0,1.805625153E1,-4.083750153E1,-2.971875191E1
6.456939481E0,1.783125114E1,-4.083750153E1,-2.970000076E1
6.466939481E0,1.777500153E1,-4.076250076E1,-2.960625076E1
6.476939481E0,1.768125153E1,-4.070625305E1,-2.953125191E1
6.486939481E0,1.762500000E1,-4.083750153E1,-2.970000076E1
6.496939481E0,1.805625153E1,-4.104375076E1,-2.964375114E1
6.506939481E0,1.828125000E1,-4.104375076E1,-2.947500038E1
6.516939481E0,1.831875038E1,-4.106250000E1,-2.925000191E1
6.526939481E0,1.860000038E1,-4.138125229E1,-2.887500191E1
6.536939481E0,1.867500114E1,-4.160625076E1,-2.846250153E1
6.546939481E0,1.882500076E1,-4.166250229E1,-2.842500114E1
6.556939481E0,1.897500038E1,-4.168125153E1,-2.814375114E1
6.566939481E0,1.908750153E1,-4.151250076E1,-2.775000191E1
6.576939481E0,1.886250114E1,-4.141875076E1,-2.739375114E1
6.586939481E0,1.884375000E1,-4.153125000E1,-2.707500076E1
6.596939481E0,1.899375153E1,-4.162500000E1,-2.681250191E1
6.606939481E0,1.901250076E1,-4.153125000E1,-2.700000191E1
6.616939481E0,1.927500153E1,-4.141875076E1,-2.722500038E1
6.626939481E0,1.931250000E1,-4.155000305E1,-2.681250191E1
6.636939481E0,1.938750076E1,-4.158750153E1,-2.681250191E1
6.646939481E0,1.961250114E1,-4.173750305E1,-2.677500153E1
6.656939481E0,1.980000114E1,-4.170000076E1,-2.686875153E1
6.666939481E0,1.993125153E1,-4.156875229E1,-2.688750076E1
6.676939481E0,1.998750114E1,-4.175625229E1,-2.688750076E1
6.686939481E0,1.983750153E1,-4.171875000E1,-2.655000114E1
6.696939481E0,1.993125153E1,-4.166250229E1,-2.634375191E1
6.706939481E0,2.008125114E1,-4.149375153E1,-2.655000114E1
6.716939481E0,2.010000038E1,-4.134375000E1,-2.643750191E1
6.726939481E0,2.034375000E1,-4.149375153E1,-2.643750191E1
6.736939481E0,2.036250114E1,-4.125000000E1,-2.630625153E1
6.746939481E0,2.021250153E1,-4.147500229E1,-2.641875076E1
6.756939481E0,2.034375000E1,-4.136250305E1,-2.619375038E1
6.766939481E0,2.073750114E1,-4.140000153E1,-2.604375076E1
6.776939481E0,2.077500153E1,-4.153125000E1,-2.591250038E1
6.786939481E0,2.079375076E1,-4.190625000E1,-2.565000153E1
6.796939481E0,2.103750038E1,-4.201875305E1,-2.540625191E1
6.806939481E0,2.088750076E1,-4.207500076E1,-2.518125153E1
6.816939481E0,2.116875076E1,-4.207500076E1,-2.499375153E1
6.826939481E0,2.154375076E1,-4.198125076E1,-2.458125114E1
6.836939481E0,2.160000038E1,-4.185000229E1,-2.428125191E1
6.846939481E0,2.154375076E1,-4.170000076E1,-2.413125038E1
6.856939481E0,2.160000038E1,-4.166250229E1,-2.377500153E1
6.866939481E0,2.186250114E1,-4.134375000E1,-2.383125114E1
6.876939481E0,2.193750000E1,-4.143750000E1,-2.360625076E1
6.886939481E0,2.216250038E1,-4.125000000E1,-2.358750153E1
6.896939481E0,2.223750114E1,-4.134375000E1,-2.351250076E1
6.906939481E0,2.223750114E1,-4.121250153E1,-2.360625076E1
6.916939481E0,2.229375076E1,-4.121250153E1,-2.373750114E1
6.926939481E0,2.236875153E1,-4.113750076E1,-2.371875000E1
6.936939481E0,2.251875114E1,-4.093125153E1,-2.377500153E1
6.946939481E0,2.229375076E1,-4.098750305E1,-2.366250038E1
6.956939481E0,2.220000076E1,-4.074375153E1,-2.386875153E1
6.966939481E0,2.210625076E1,-4.083750153E1,-2.377500153E1
6.976939481E0,2.193750000E1,-4.089375305E1,-2.401875114E1
6.986939481E0,2.175000000E1,-4.098750305E1,-2.394375038E1
6.996939481E0,2.176875114E1,-4.102500153E1,-2.383125114E1
7.006939481E0,2.190000153E1,-4.115625000E1,-2.385000038E1
7.016939481E0,2.197500038E1,-4.125000000E1,-2.401875114E1
7.026939481E0,2.229375076E1,-4.126875305E1,-2.383125114E1
7.036939481E0,2.242500114E1,-4.126875305E1,-2.379375076E1
7.046939481E0,2.255625153E1,-4.125000000E1,-2.377500153E1
7.056939481E0,2.287500000E1,-4.132500076E1,-2.323125076E1
7.066939481E0,2.326875114E1,-4.134375000E1,-2.287500000E1
7.076939481E0,2.355000114E1,-4.140000153E1,-2.276250076E1
7.086939481E0,2.360625076E1,-4.155000305E1,-2.268750000E1
7.096939481E0,2.368125153E1,-4.140000153E1,-2.225625038E1
7.106939481E0,2.375625038E1,-4.136250305E1,-2.205000114E1
7.116939481E0,2.398125076E1,-4.145625305E1,-2.158125114E1
7.126939481E0,2.409375191E1,-4.123125076E1,-2.118750000E1
7.136939481E0,2.422500038E1,-4.117500305E1,-2.090625000E1
7.146939481E0,2.413125038E1,-4.117500305E1,-2.103750038E1
7.156939481E0,2.413125038E1,-4.138125229E1,-2.098125076E1
7.166939481E0,2.416875076E1,-4.123125076E1,-2.068125153E1
7.176939481E0,2.433750153E1,-4.140000153E1,-2.060625076E1
7.186939481E0,2.443125153E1,-4.143750000E1,-2.051250076E1
7.196939481E0,2.452500153E1,-4.147500229E1,-2.053125000E1
7.206939481E0,2.461875153E1,-4.155000305E1,-2.053125000E1
7.216939481E0,2.475000191E1,-4.140000153E1,-2.081250000E1
7.226939481E0,2.499375153E1,-4.143750000E1,-2.071875000E1
7.236939481E0,2.514375114E1,-4.126875305E1,-2.064375114E1
7.246939481E0,2.540625191E1,-4.126875305E1,-2.070000076E1
7.256939481E0,2.542500114E1,-4.121250153E1,-2.068125153E1
7.266939481E0,2.535000038E1,-4.111875153E1,-2.073750114E1
7.276939481E0,2.546250153E1,-4.093125153E1,-2.086875153E1
7.286939481E0,2.585625076E1,-4.083750153E1,-2.096250153E1
7.296939481E0,2.611875153E1,-4.080000305E1,-2.083125114E1
7.306939481E0,2.636250114E1,-4.059375000E1,-2.062500000E1
7.316939481E0,2.649375153E1,-4.057500076E1,-2.062500000E1
7.326939481E0,2.677500153E1,-4.031250000E1,-2.053125000E1
7.336939481E0,2.711250114E1,-4.012500000E1,-2.051250076E1
7.346939481E0,2.745000076E1,-3.988125229E1,-2.043750000E1
7.356939481E0,2.767500114E1,-3.982500076E1,-2.030625153E1
7.366939481E0,2.765625191E1,-3.980625153E1,-2.019375038E1
7.376939481E0,2.771250153E1,-3.967500305E1,-2.019375038E1
7.386939481E0,2.776875114E1,-3.950625229E1,-2.017500114E1
7.396939481E0,2.812500191E1,-3.920625305E1,-1.981875038E1
7.406939481E0,2.808750153E1,-3.933750153E1,-1.987500000E1
7.416939481E0,2.808750153E1,-3.933750153E1,-1.959375000E1
7.426939481E0,2.818125153E1,-3.939375305E1,-1.951875114E1
7.436939481E0,2.833125114E1,-3.924375153E1,-1.942500114E1
7.446939481E0,2.844375038E1,-3.911250305E1,-1.918125153E1
7.456939481E0,2.838750076E1,-3.900000000E1,-1.888125038E1
7.466939481E0,2.851875114E1,-3.890625000E1,-1.888125038E1
7.476939481E0,2.842500114E1,-3.903750229E1,-1.906875038E1
7.486939481E0,2.857500076E1,-3.885000229E1,-1.876875114E1
7.496939481E0,2.865000153E1,-3.883125305E1,-1.888125038E1
7.506939481E0,2.885625076E1,-3.885000229E1,-1.863750076E1
7.516939481E0,2.900625038E1,-3.881250000E1,-1.831875038E1
7.526939481E0,2.923125076E1,-3.879375076E1,-1.801875114E1
7.536939481E0,2.928750038E1,-3.888750076E1,-1.798125076E1
7.546939481E0,2.936250114E1,-3.866250229E1,-1.785000038E1
7.556939481E0,2.962500191E1,-3.840000153E1,-1.734375000E1
7.566939481E0,2.988750076E1,-3.834375000E1,-1.730625153E1
7.576939481E0,3.003750038E1,-3.811875153E1,-1.717500114E1
7.586939481E0,3.028125191E1,-3.810000229E1,-1.711875153E1
7.596939481E0,3.026250076E1,-3.817500305E1,-1.685625076E1
7.606939481E0,3.018750191E1,-3.815625000E1,-1.698750114E1
7.616939481E0,3.046875191E1,-3.800625229E1,-1.683750153E1
7.626939481E0,3.065625191E1,-3.834375000E1,-1.661250114E1
7.636939481E0,3.046875191E1,-3.836250305E1,-1.657500076E1
7.646939481E0,3.050625038E1,-3.840000153E1,-1.620000076E1
7.656939481E0,3.073125076E1,-3.870000076E1,-1.595625019E1
7.666939481E0,3.073125076E1,-3.870000076E1,-1.580625057E1
7.676939481E0,3.078750038E1,-3.862500000E1,-1.575000095E1
7.686939481E0,3.090000153E1,-3.864375305E1,-1.550625038E1
7.696939481E0,3.090000153E1,-3.866250229E1,-1.563750076E1
7.706939481E0,3.106875038E1,-3.845625305E1,-1.552500057E1
7.716939481E0,3.129375076E1,-3.856875229E1,-1.556250095E1
7.726939481E0,3.125625038E1,-3.853125000E1,-1.552500057E1
7.736939481E0,3.114375114E1,-3.821250153E1,-1.556250095E1
7.746939481E0,3.106875038E1,-3.798750305E1,-1.526250076E1
7.756939481E0,3.114375114E1,-3.804375076E1,-1.503750038E1
7.766939481E0,3.127500153E1,-3.804375076E1,-1.498125076E1
7.776939481E0,3.142500114E1,-3.817500305E1,-1.438125038E1
7.786939481E0,3.127500153E1,-3.825000000E1,-1.423125076E1
7.796939481E0,3.129375076E1,-3.826875305E1,-1.381875038E1
7.806939481E0,3.125625038E1,-3.847500229E1,-1.361250019E1
7.816939481E0,3.136875153E1,-3.843750000E1,-1.325625038E1
7.826939481E0,3.142500114E1,-3.868125153E1,-1.316250038E1
7.836939481E0,3.153750038E1,-3.856875229E1,-1.314375019E1
7.846939481E0,3.146250153E1,-3.847500229E1,-1.295625019E1
7.856939481E0,3.131250191E1,-3.841875076E1,-1.295625019E1
